Id,SalePrice
1711,270399.3571193868
1712,265058.78871505475
1713,273825.99638839974
1714,224811.09405132278
1715,203150.0869211466
1716,190865.60339284793
1717,171524.1281618257
1718,150770.44934428285
1719,232381.4853413786
1720,260820.8381623443
1721,159334.07440790813
1722,125672.8071955659
1723,152982.36748339375
1724,220184.57142105396
1725,240393.96259232692
1726,174642.1721703522
1727,160405.16683848482
1728,141803.841667042
1729,154544.71767671674
1730,152938.35104550992
1731,122002.64210136095
1732,133278.83735002775
1733,125153.61267523281
1734,112862.30589335947
1735,99392.65650615911
1736,98704.70087624493
1737,289960.83005577326
1738,266772.1676539461
1739,272769.84789422934
1740,224421.17547329655
1741,197593.7369630742
1742,169376.09201482648
1743,177962.74418515747
1744,319029.36880646576
1745,226120.8079898361
1746,150008.3640962137
1747,213190.81651296443
1748,226244.5582108231
1749,139640.31705574947
1750,121289.49098969938
1751,234508.14361118607
1752,110153.39856536896
1753,160195.47092830762
1754,195924.41373357666
1755,164921.46259107185
1756,136082.41665234312
1757,122297.52507582435
1758,128806.51558457827
1759,138326.25636323832
1760,166742.99731037207
1761,160581.43391194288
1762,173665.8702640509
1763,190209.1693439911
1764,106531.9135689123
1765,180121.65395964053
1766,194544.66161178495
1767,234413.08119153744
1768,140961.3676473233
1769,168013.629878551
1770,168615.41825204447
1771,117106.25669643166
1772,134142.73001877673
1773,100459.56803432363
1774,145843.0571975998
1775,147622.33817302145
1776,123352.08725526859
1777,101751.0420080414
1778,159880.9367305888
1779,149087.3011035557
1780,153211.89838507795
1781,124659.98036145594
1782,74956.54377946455
1783,131633.1102659955
1784,87465.24338617956
1785,135630.60819953424
1786,112022.60468012979
1787,148513.5676403686
1788,30849.671047846554
1789,114006.46074039908
1790,76541.20213092095
1791,202335.63118535618
1792,158508.77012065798
1793,129192.00271018397
1794,184738.86420311488
1795,140687.93064963492
1796,119955.02058173972
1797,116050.53961854288
1798,121714.24242517259
1799,104489.98151540197
1800,114256.31975377747
1801,118164.05984763755
1802,97411.81654066511
1803,144237.32217331545
1804,117358.61126934725
1805,137365.0692337125
1806,131022.9587732245
1807,149104.96813871083
1808,114162.01967758569
1809,131726.61461391672
1810,136018.50219855248
1811,62146.134929399705
1812,107017.70951414725
1813,124314.63274594478
1814,88556.05945809127
1815,58929.7784257693
1816,107005.79534592328
1817,104245.9884131155
1818,164306.33772061835
1819,95113.76962498843
1820,16046.625845837058
1821,74598.25732498895
1822,158636.54581523628
1823,25514.756961975247
1824,129170.16621586715
1825,127603.13894123817
1826,83790.79152785905
1827,109614.39968627912
1828,145057.31552131404
1829,140640.92825336487
1830,169761.6789401034
1831,156326.5529905127
1832,42290.9487960008
1833,141691.50313166494
1834,116851.77296017879
1835,146788.66321678925
1836,138465.4981705388
1837,116220.2749548871
1838,121016.08452497877
1839,73635.19984357234
1840,169191.93050769367
1841,138433.09184907295
1842,68471.3753030597
1843,149899.33151676517
1844,135271.11527852877
1845,133193.62124495255
1846,172807.6595347221
1847,126478.42376767471
1848,58086.60848799755
1849,99612.47388810082
1850,121424.41495148162
1851,162342.8975518879
1852,103660.90035180352
1853,129719.92839622183
1854,182593.4797278283
1855,155385.3735734449
1856,219089.39567891532
1857,121235.80791270093
1858,129658.27621464652
1859,105298.69891112659
1860,141980.25542912015
1861,105835.9300542511
1862,283990.45016003214
1863,268164.53419362626
1864,268249.41177533066
1865,342636.6663641024
1866,305163.71707416466
1867,211445.50001998164
1868,281010.34708718397
1869,205403.92646467185
1870,224265.80100312317
1871,255169.4258077651
1872,170977.70276411332
1873,264568.51027706533
1874,122337.52351129986
1875,185991.47342819883
1876,189835.9223319391
1877,215500.42903288465
1878,191155.827178317
1879,139981.98127634858
1880,125098.874048347
1881,246422.7188146367
1882,243287.99860047537
1883,180356.47717922577
1884,202085.069590393
1885,239964.33173333446
1886,286816.60008114576
1887,225114.1099961683
1888,264154.2380788225
1889,161899.4570176605
1890,97550.56033594627
1891,94565.9724377233
1892,104822.38830599783
1893,124341.61230969825
1894,132583.81088468828
1895,132495.18180819717
1896,122390.40397070406
1897,143641.99253457936
1898,93321.06259358057
1899,158138.4422598969
1900,141767.8250945008
1901,206391.81179402245
1902,179452.62251098384
1903,221681.225469062
1904,139770.86305188015
1905,209393.25114022067
1906,159916.16338919837
1907,227754.58101948898
1908,104722.45013880474
1909,129403.78776275727
1910,119144.34510971699
1911,214126.65147335
1912,309743.0032578807
1913,168444.53419388027
1914,53382.58871560474
1915,323463.09320607805
1916,48883.02343582595
1917,255250.614110569
1918,124234.92622239678
1919,160703.71429183974
1920,156871.7484136147
1921,367188.35720659234
1922,314634.3000864317
1923,224727.59546019498
1924,257230.16053219186
1925,210364.2656249283
1926,358110.7548902298
1927,135221.76585781015
1928,167332.6497686752
1929,126638.85394242953
1930,99958.6156453425
1931,127518.14386138075
1932,114737.175433759
1933,178705.71280224063
1934,178222.04827471566
1935,158775.4748492681
1936,211478.3512777813
1937,175779.49013655155
1938,174469.03842207254
1939,271289.0231214273
1940,209429.48720055772
1941,165193.37691300525
1942,164615.71462155844
1943,248091.99962206953
1944,372766.0278848838
1945,390245.85155237047
1946,144789.12736467272
1947,309421.6378363741
1948,186944.0501094811
1949,230404.430771915
1950,198704.8872579328
1951,263629.965905564
1952,223991.4093361057
1953,187274.9557681837
1954,175588.52047784033
1955,131602.40677204938
1956,308660.4136158582
1957,153422.57602708437
1958,265981.69591703033
1959,131735.617351735
1960,97098.84157478239
1961,127108.88804813987
1962,87345.19171356468
1963,98384.74742458237
1964,100266.19408015872
1965,133559.73770124814
1966,132158.11250346433
1967,324509.47520948434
1968,400411.55147215934
1969,371743.0400682937
1970,407183.045692791
1971,446790.92482665693
1972,371968.9038598372
1973,304159.7314502066
1974,335015.91704225633
1975,586080.0300534517
1976,294791.9686342282
1977,365789.34080754407
1978,360124.970118626
1979,313217.54150857916
1980,226894.50464003603
1981,325341.02811871236
1982,241669.7244425472
1983,220371.7303284019
1984,184244.58717188332
1985,238978.180500602
1986,211825.43881347775
1987,217963.6589825187
1988,173322.7255377858
1989,192102.45107304875
1990,212450.7895571167
1991,251377.73771177616
1992,214960.19310816517
1993,160129.29630391288
1994,243521.03112400533
1995,178829.62901137525
1996,268364.5328639579
1997,299943.27997423685
1998,315970.860219131
1999,303103.76863077306
2000,323572.51817252184
2001,284667.896468712
2002,245244.1512540658
2003,255863.38924418378
2004,296516.51648335485
2005,226950.00956005522
2006,226376.92007068451
2007,247991.14656629134
2008,256114.4928523514
2009,196854.42839347653
2010,197642.1201610202
2011,131958.8624547373
2012,182129.979443021
2013,171583.1417864639
2014,183991.6192627612
2015,219604.24980675033
2016,187625.66358100274
2017,197416.32762493216
2018,100305.57557555777
2019,135379.27160237962
2020,87897.67919103021
2021,107531.61432237143
2022,216523.46486553457
2023,145600.3550443193
2024,285556.1823323716
2025,376334.1754145059
2026,169963.4545324376
2027,151048.66657522705
2028,152399.1012841647
2029,162524.7194819966
2030,248397.1745297733
2031,221509.8784720361
2032,227688.44841333362
2033,230765.35050368437
2034,178377.9897827633
2035,219000.83807215223
2036,201420.1939852466
2037,221459.431417529
2038,299158.7414930165
2039,248651.76473414595
2040,310839.0343470331
2041,281637.7836043448
2042,207608.68523639266
2043,184212.34508300922
2044,158497.8420915017
2045,216401.34449935844
2046,152137.6390480291
2047,127826.30170880968
2048,135907.2784215958
2049,133029.12035642448
2050,165195.73537264613
2051,107069.98190534802
2052,101821.75898166746
2053,139484.05454375292
2054,66763.95257204236
2055,159994.95478190982
2056,104307.09102880815
2057,94661.43820885499
2058,219643.12377866893
2059,124111.52551671886
2060,178109.33289095957
2061,154169.2833749391
2062,121407.06674826576
2063,111247.4459362633
2064,141849.82267414173
2065,133972.91744045296
2066,143466.675002035
2067,86349.23304794345
2068,149226.0743075948
2069,108431.12888887653
2070,100174.39559674507
2071,94789.64967367321
2072,135891.86274857505
2073,128109.03377287707
2074,182374.75456995948
2075,167449.6990892709
2076,113598.18501101469
2077,164911.08773393917
2078,127366.50565094664
2079,121268.1330745971
2080,106961.1492288009
2081,117858.33653352968
2082,130885.89899976808
2083,143770.4372935508
2084,102716.80278159422
2085,110265.2301651449
2086,92980.79620130116
2087,119838.06053491624
2088,94193.92880525987
2089,71633.15706678538
2090,107284.31136971922
2091,117688.61305574933
2092,122028.8974297971
2093,130556.16153831175
2094,130798.4837540969
2095,188057.60223602538
2096,76921.34395316732
2097,90847.90484342887
2098,160308.37724066386
2099,34331.18068889994
2100,18455.445908621536
2101,110282.80218284088
2102,88855.83965068555
2103,90446.49061103456
2104,130365.58818940772
2105,134567.5212234566
2106,42711.04817200336
2107,208627.4186120287
2108,115645.8783967368
2109,114049.10634530091
2110,132935.16297304968
2111,165086.89121444884
2112,135446.01751707785
2113,115076.8212700811
2114,113016.99915545131
2115,177782.41588761995
2116,139998.33824709628
2117,136769.24408341397
2118,128527.35994768445
2119,122246.90769642568
2120,74533.3833031127
2121,97198.7202691175
2122,111624.5282538255
2123,102480.66728928767
2124,166125.83677866752
2125,124168.02366665693
2126,158020.55523177178
2127,151290.01235453028
2128,132790.9545366353
2129,76970.15737894096
2130,148022.244868148
2131,124300.82133666694
2132,141491.9262235755
2133,140288.1032632196
2134,108848.81218161364
2135,94227.35959345323
2136,61916.91219766333
2137,115434.48284345749
2138,138022.8623679122
2139,150869.32585612056
2140,151965.15159287502
2141,159246.31136287667
2142,127023.01391674206
2143,144925.81287398876
2144,146819.2371290588
2145,143936.9581747551
2146,199702.2103920529
2147,109648.78322847653
2148,113080.73842163966
2149,150798.1846416142
2150,236630.88034373103
2151,114211.4508304107
2152,206198.0799933453
2153,176051.276328541
2154,100991.95471486798
2155,136909.86096827942
2156,285965.0289530915
2157,235605.61170590948
2158,242367.603258122
2159,215550.81679324014
2160,187199.9079889852
2161,228221.38336371747
2162,367940.68367524515
2163,331368.1678602302
2164,263824.28073949984
2165,187516.14269688062
2166,143809.5136786973
2167,227288.46197733947
2168,192266.2885847506
2169,187886.81539550342
2170,212175.7856055703
2171,138032.7699599712
2172,128679.36090566404
2173,147571.49509930448
2174,231719.12032153783
2175,286971.4458591542
2176,308313.84583115904
2177,254049.45736542437
2178,212891.2047644062
2179,125554.12233168655
2180,215710.27342435485
2181,195283.6261811928
2182,220897.85624283028
2183,187196.5278937372
2184,124474.80575982365
2185,104553.86791724293
2186,185903.14945612126
2187,148150.0830450512
2188,142050.22394457052
2189,204011.12598820205
2190,98817.50060396199
2191,82562.1602689809
2192,92780.39702966891
2193,113476.27952412993
2194,127769.01385740051
2195,125688.89719437493
2196,86857.11746382131
2197,107708.35295959434
2198,164955.39201371558
2199,176391.76512636687
2200,143143.57191085815
2201,153105.52201109915
2202,194638.35761556088
2203,139916.58334818576
2204,201560.56725529733
2205,129425.39452223829
2206,165216.08362416376
2207,226498.56714802876
2208,267375.1846750225
2209,271514.37079148134
2210,123801.76177270396
2211,119590.17836599716
2212,116685.82224881067
2213,123269.01340703433
2214,116684.0682580329
2215,96310.27860901796
2216,175000.43674353894
2217,33415.27840656857
2218,13003.659190327628
2219,2155.2978922587354
2220,6324.395390904858
2221,323128.0033763016
2222,288693.0160795986
2223,270777.0028039112
2224,207886.38677993102
2225,107371.71816168819
2226,182455.5665918981
2227,181889.1585059691
2228,288829.95954559906
2229,258447.8315490184
2230,136509.04551752156
2231,224627.04934752383
2232,182504.61501662596
2233,198433.191232202
2234,242395.21420671674
2235,214416.24930844177
2236,260678.86167371203
2237,291914.11697675753
2238,204310.78972440772
2239,121217.1074245259
2240,135059.5026434249
2241,143266.6578715894
2242,142313.28493306367
2243,120015.69039607688
2244,81729.32458902593
2245,119790.48553128564
2246,143671.85921564105
2247,117806.96430686908
2248,111870.72826133738
2249,119510.19629100745
2250,130693.66165979672
2251,97219.67967609921
2252,198094.084961268
2253,147818.6266720827
2254,160472.76480759028
2255,181191.97710210667
2256,163462.71987132053
2257,199890.6381143618
2258,153984.61142525403
2259,164210.66040062415
2260,146285.94430159347
2261,226153.24773882527
2262,255558.3084736216
2263,383226.9331815257
2264,452579.53780690604
2265,150510.4117796081
2266,312094.69419431826
2267,382530.03441035026
2268,448961.6061581841
2269,149415.5401309264
2270,188288.95773151622
2271,224469.92825360305
2272,196748.07764470065
2273,164226.11562458926
2274,179781.13286873093
2275,183610.6470983557
2276,219234.11383026012
2277,179759.20902861643
2278,136529.7933270794
2279,110702.06858923321
2280,105218.51524086972
2281,158959.14176634222
2282,198083.89792945283
2283,106204.73221782816
2284,117466.12781631271
2285,141483.71474687266
2286,119451.2454097895
2287,369743.14312498574
2288,297734.8697220839
2289,377458.90016333316
2290,429771.2549271991
2291,360977.29147095676
2292,404694.11366503104
2293,439311.59577817586
2294,390205.9025951696
2295,437451.6506252063
2296,311734.8118086639
2297,365771.1737784578
2298,354128.31963804504
2299,357099.7809961976
2300,339628.53174821683
2301,326185.17993724416
2302,273333.1202810394
2303,252985.2843279806
2304,286924.16906416067
2305,223180.16843813797
2306,210361.7445436587
2307,215468.40430868382
2308,233499.9949461465
2309,276335.58062095067
2310,238966.29681270232
2311,216955.74343018525
2312,193024.38298078603
2313,165518.2430944502
2314,181288.86099917244
2315,182422.16108515544
2316,197677.71029595227
2317,200387.55338143196
2318,187379.63092650566
2319,194432.2817964158
2320,187003.4471415521
2321,246499.52083067258
2322,204908.9908601042
2323,219284.09642100823
2324,167676.6559553371
2325,220111.39082536893
2326,170150.16039422702
2327,201084.18487410992
2328,221213.7770147361
2329,179144.16412242875
2330,168987.50729609106
2331,351211.9794735338
2332,384984.6173228428
2333,334190.5396258852
2334,283378.19706495875
2335,284530.2453352513
2336,321469.62118424475
2337,208252.81615329196
2338,267351.6146336647
2339,216621.86015734042
2340,365850.35889007454
2341,228147.95688849385
2342,231989.43342639343
2343,225031.70536779822
2344,216731.30605617922
2345,239185.579561115
2346,221805.7976887431
2347,215632.0043293772
2348,258632.62101226347
2349,195363.60464906273
2350,303142.02465010737
2351,269259.65242684446
2352,248647.7111536006
2353,267535.6187244558
2354,166122.98049239477
2355,160869.07415320328
2356,148482.0248001042
2357,188941.57155625743
2358,203774.00825274165
2359,104886.25865304237
2360,108491.03148289991
2361,152703.63900528138
2362,283364.0304931863
2363,129591.27314619208
2364,162301.17369096074
2365,208635.22864373482
2366,196125.0626814752
2367,214220.98365650978
2368,207886.1172163773
2369,226801.92672923696
2370,153150.9140169461
2371,151659.96355809644
2372,203947.29602030315
2373,297089.8819847109
2374,306620.91855130903
2375,255531.2524756121
2376,288172.2651745323
2377,354510.77480788226
2378,148266.18864721037
2379,207178.77858073753
2380,137143.8650982692
2381,173350.53620744415
2382,191930.34723599977
2383,195523.73274585232
2384,251101.48891122988
2385,163038.5723146348
2386,134168.47984206036
2387,123832.4229274249
2388,109463.60622569418
2389,118204.40522762295
2390,148207.19988766662
2391,147638.24425248278
2392,123529.0359298134
2393,179912.11059585272
2394,155289.61193822965
2395,193887.88005105266
2396,129291.43203954305
2397,224036.4029894129
2398,111198.8233019741
2399,64927.96793150331
2400,27543.240737150307
2401,138311.89365372155
2402,129899.22671747592
2403,145874.03398061078
2404,131212.7319492842
2405,157245.06967622694
2406,145145.31393747544
2407,118856.88644740207
2408,128699.69365993526
2409,110846.55306880048
2410,169764.46394567285
2411,110585.02715642925
2412,148685.56250533124
2413,116064.81604383932
2414,144005.25682999182
2415,137910.27521033236
2416,138666.07311690657
2417,139049.25998087472
2418,130425.87963883928
2419,106816.86820847692
2420,120591.55488499661
2421,16007.809715870186
2422,124307.37843429414
2423,124398.8530426604
2424,121134.58770693932
2425,233630.13215662178
2426,148737.1544704535
2427,145724.68986429228
2428,162859.97601317836
2429,95651.11939976644
2430,125840.90923686058
2431,86196.16024499875
2432,168679.30822655093
2433,143961.14377218543
2434,135714.4494906324
2435,165703.26325366646
2436,123808.72939644975
2437,103304.76241004711
2438,99158.84356161382
2439,107156.52369742864
2440,125207.02903424238
2441,89269.54609446484
2442,84874.0506975482
2443,139830.6497842141
2444,135138.23410504812
2445,70485.78440638259
2446,144071.81984554173
2447,207111.27764670446
2448,131704.7929347132
2449,92050.53855560767
2450,164595.4302667434
2451,87517.83362356224
2452,191080.2075902793
2453,102970.06472696841
2454,132507.7046988136
2455,112313.36883416248
2456,163185.71523736604
2457,144189.38409819338
2458,129204.0893879158
2459,121969.44563905557
2460,134050.90931932605
2461,106031.55571046122
2462,127273.25342060556
2463,129606.59005513962
2464,199941.41192214226
2465,153980.23507563618
2466,101878.15901961434
2467,112010.08626858052
2468,95195.06139135442
2469,100723.79688238318
2470,200644.55632189673
2471,225000.4955010214
2472,204255.8297903873
2473,102464.67152632389
2474,25541.921526710037
2475,215358.27487823495
2476,86974.62017597596
2477,119827.68663219374
2478,162158.5859771052
2479,94005.60889249726
2480,181489.12112167303
2481,122935.7360925522
2482,116670.09328449832
2483,97815.80757588265
2484,124341.98720053211
2485,120338.75216483884
2486,167874.90847301937
2487,182578.55994864414
2488,162418.88339517335
2489,154345.48428227147
2490,136385.31792172557
2491,87551.90843293665
2492,182155.98017733672
2493,133735.152682157
2494,135754.63113819936
2495,47005.1757521322
2496,193591.92199874122
2497,167336.26978603215
2498,111436.99471539725
2499,104354.87942596094
2500,105567.71362163487
2501,132471.41489489283
2502,147681.40293357428
2503,93088.41836690193
2504,47603.835851930315
2505,221429.26510392583
2506,253530.6568131618
2507,290473.45971507346
2508,248768.86703054793
2509,208516.84183154558
2510,204301.13544000883
2511,177491.9875657328
2512,217306.7442943314
2513,215884.5122692004
2514,321603.3122179562
2515,163094.6473655873
2516,153226.84381639038
2517,138339.29310340108
2518,142153.76297788857
2519,253126.1692125802
2520,221867.16783424455
2521,186864.23517119174
2522,225059.5610675963
2523,116880.34226500324
2524,144377.64981776045
2525,170890.56189272308
2526,158287.4557203115
2527,111330.35903396585
2528,146501.3772238763
2529,135422.05307116965
2530,94116.28303892375
2531,266821.286720993
2532,219505.4818135664
2533,193521.93965393188
2534,252441.20343208523
2535,290571.77057625493
2536,233278.5974233743
2537,275236.5143411228
2538,186950.41520871606
2539,186859.6740509324
2540,191314.51213413512
2541,172225.13224816066
2542,156669.64004787244
2543,117296.73669857823
2544,121773.72608320485
2545,135272.0417973341
2546,139624.61851349392
2547,157513.60752833833
2548,167272.2689707838
2549,151692.4654708961
2550,628416.3811563211
2551,137597.69390309032
2552,123162.96403285081
2553,73059.8666204589
2554,88669.71967150841
2555,100190.10745529132
2556,102892.43301938439
2557,103770.32027054857
2558,195520.2270755563
2559,161663.6710209297
2560,155068.53074997303
2561,126256.22683635016
2562,151097.443046788
2563,137515.31772505352
2564,206835.93435644917
2565,168083.71287071134
2566,173585.48889596027
2567,130991.9630134009
2568,234834.72691611957
2569,247240.52910082752
2570,110769.90725391661
2571,209223.1823766547
2572,197323.4861032347
2573,237987.2532353195
2574,326605.5276040933
2575,143632.99494259967
2576,142184.70950969832
2577,139525.4991913312
2578,71204.32838992053
2579,55542.20742124517
2580,91028.43273974641
2581,121124.5967043835
2582,132436.70750892023
2583,313785.92514331103
2584,181592.11066479038
2585,191022.0014231219
2586,234303.40444329998
2587,205322.73347996932
2588,137212.28621270717
2589,139739.66013850342
2590,188908.78707064758
2591,161026.51466642437
2592,225865.43651948543
2593,251579.80754733458
2594,181826.35949002497
2595,193671.20683458028
2596,281547.06208477006
2597,178037.50965333055
2598,298908.1936665091
2599,373766.92970705964
2600,26317.83151004836
2601,94324.57617296255
2602,51665.50821401435
2603,87431.66950813297
2604,77264.03633752174
2605,56763.71169752977
2606,140286.24083310703
2607,196524.14964252687
2608,168005.8154001577
2609,137249.43923718552
2610,117271.81449906924
2611,175804.55290484952
2612,159871.6751717145
2613,122628.40075963025
2614,99886.48476714466
2615,160330.78920664254
2616,154898.64329100645
2617,196941.74181917997
2618,244443.48517870822
2619,201067.8879773604
2620,167211.44947169407
2621,175318.7947685466
2622,174762.49416794232
2623,243881.63485469343
2624,300646.5819466524
2625,333753.42438869923
2626,170432.60838713532
2627,175346.13490924845
2628,472965.332932397
2629,497141.7443183097
2630,404440.5892902659
2631,445915.26892080787
2632,418508.8705655299
2633,329648.3464961811
2634,405225.35006374284
2635,129531.80752966285
2636,167689.84843919007
2637,187812.74697814824
2638,282125.25929782214
2639,184960.96200708137
2640,153844.103494582
2641,85579.4743729484
2642,195963.81809594936
2643,107857.38393467141
2644,131349.75283173425
2645,100265.58296448807
2646,84851.44493110664
2647,94784.8953374523
2648,146390.62329253333
2649,126957.88840561919
2650,121206.30511165585
2651,128545.8499990839
2652,402092.88360696496
2653,274910.41265422653
2654,284056.57212548074
2655,392579.814885783
2656,343698.3676090182
2657,351083.80723803537
2658,328325.2695628961
2659,345979.0763125962
2660,370406.9846572401
2661,361006.62399335764
2662,368475.90751925367
2663,311032.7669006076
2664,263777.02893696155
2665,322610.25022266945
2666,278623.6247800363
2667,186822.5829780004
2668,193977.13453122159
2669,199637.57971981668
2670,287882.4938513343
2671,196282.5632560685
2672,191309.47612737678
2673,193295.78198112024
2674,199326.4215188754
2675,196328.80210821785
2676,189658.8729488023
2677,204585.15916602593
2678,243021.38974916888
2679,281285.51944267936
2680,292202.609061501
2681,373601.5550571752
2682,323903.5227693906
2683,458125.6331368515
2684,333471.64271039446
2685,339581.0657533717
2686,277703.3961009735
2687,304079.23038994847
2688,228470.93630118703
2689,220634.32648380555
2690,386724.9591843935
2691,198189.35688380362
2692,150730.54270042246
2693,211896.08436403156
2694,156182.26051362138
2695,200812.56522840972
2696,179832.18583025364
2697,178635.3305196463
2698,190998.1423239573
2699,165118.5190157249
2700,142964.52282311302
2701,116217.3647488266
2702,88078.47357552091
2703,102999.13416029525
2704,143104.00746996363
2705,103576.76554605563
2706,77396.21632553742
2707,93661.31901002617
2708,144970.73874307482
2709,124176.93703312334
2710,129413.58321556938
2711,338935.5251452839
2712,410005.60740763764
2713,169170.56052813504
2714,134348.5655679697
2715,169815.30981514812
2716,124995.10508644197
2717,197973.63749334496
2718,219092.43302211375
2719,159323.79149933765
2720,173224.25358333683
2721,124417.44045759714
2722,154882.99242278724
2723,142724.5809277005
2724,120954.88880270254
2725,117590.33429404965
2726,151220.75752276427
2727,176289.48290238716
2728,162970.8772653615
2729,130171.84554921731
2730,147242.5447084686
2731,130030.59885490523
2732,137053.99726569117
2733,152286.91270277032
2734,96512.25698928279
2735,133279.58272531768
